date,year,month,temperature,wind_speed,heating_intensity,traffic_intensity,renewable_share,energy_demand,local_emission,dispersion_factor,PM10,CO2_emission,smog_risk
2021-09-07,2021,9,19.99062277614218,3.2370288676922048,5.0,90.95843501809159,26.089028627706426,45.76108422447437,23.345389373864162,2.2276173463093856,24.823171300603285,5.0,low
2021-09-08,2021,9,15.031033938019974,0.2951955379151241,31.41908638859344,85.94442391749197,20.209926127490647,52.640494939923755,41.40848776633714,0.935857294782753,78.11826368689081,13.468278216349363,high
2021-09-09,2021,9,21.601779149892163,0.1,12.047184754793475,76.78946987762232,23.255579380550053,29.984456171892727,24.241973826536046,0.7087578835657622,55.82924607513461,5.0,moderate
2021-09-10,2021,9,25.24565853208614,3.1581018236322826,5.0,61.8759765106258,26.058472912417713,20.0,13.180278968131057,2.2286527696743708,17.646108591164193,5.0,low
2021-09-11,2021,9,22.00406229466863,0.3770110260878672,5.507506705289977,44.50970659161963,27.43551475881909,36.33510676012697,6.812295024036764,1.1711833240473954,25.55422986963673,5.0,low
2021-09-12,2021,9,14.372504984865385,1.72818572140848,15.044939373425795,43.396399189551694,22.904487109360655,51.31085670154033,14.660931109857561,1.6833985282825943,31.877193628418212,5.0,moderate
2021-09-13,2021,9,17.498325735167395,0.5747042545132448,13.362083384729988,73.30851304615578,16.216421992020965,40.61895468572232,27.04594386981958,1.208149917513115,37.90423107793679,7.155775193790863,moderate
2021-09-14,2021,9,22.768633124857732,0.1,5.0,84.51001438131337,26.542919288292655,25.4058708770561,20.884191353727985,1.0464561306275582,26.196799612434813,5.0,low
2021-09-15,2021,9,16.85821665701043,2.5913798586849794,10.979195954943355,78.79417041137403,21.323392141723712,43.23820728721351,25.11891055091842,2.189978164206606,29.997772497423465,5.0,low
2021-09-16,2021,9,20.322458419314888,2.8344708218492336,5.0,59.226239230152416,18.940483718029597,38.31813405318337,15.455966057440026,2.105221400850311,23.71021235667924,5.0,low
2021-09-17,2021,9,21.3211241840467,1.2138511879982055,5.0,83.76496450019538,16.500707244846485,40.42291591362921,25.14241931488746,1.3994280886361918,31.102327101248765,5.0,moderate
2021-09-18,2021,9,16.219097462100034,0.1,7.122721020899973,48.131321400131554,27.441849977955126,49.261140991219825,9.126898663551216,0.997831177266787,30.091345720140165,5.0,moderate
2021-09-19,2021,9,18.820423835671455,1.2155064207990083,5.0,51.87065795858916,25.38501893776228,50.635403797386445,9.981471763513179,1.5731045822831198,20.357175867612597,5.0,low
2021-09-20,2021,9,9.270753348041067,2.3243318872972414,31.285690309502485,84.66540859278604,24.318493664736817,58.42632235408268,39.02526955952016,2.1415367867003843,37.62132910946015,11.872940555254477,moderate
2021-09-21,2021,9,15.913393663017533,0.1,9.490435929570161,58.88419750486449,29.155870244738622,53.39582840164859,13.658110870790795,0.9457784391246233,34.34252946546172,5.0,moderate
2021-09-22,2021,9,18.217301476205222,2.0415571211169152,14.913162835187904,69.64174421293536,26.89114565772314,44.158430467992154,21.9671507714241,1.8314629165010987,31.806882387630097,5.0,moderate
2021-09-23,2021,9,15.216557275155491,1.787353885318482,28.856576054798687,64.68545448640785,29.81548914570745,53.996919615250846,27.979713390293533,1.7656951704177868,29.94788834766582,9.167756133622046,low
2021-09-24,2021,9,23.838497645003276,2.485429880039889,5.0,54.32140574634544,20.772846694505986,29.372730864665076,12.91471099869321,1.845285251006632,27.800413041992346,5.0,low
2021-09-25,2021,9,14.628658057327073,1.9186893649281103,20.343590860965335,48.467099776049196,24.82891662081225,57.17535414333339,19.013806501879174,1.7705383210531818,21.515809216283344,5.0,low
2021-09-26,2021,9,17.573235307830508,0.5927859728562694,15.064392612847197,70.11556551584424,20.061000515090505,46.8150061144991,25.30485289710543,1.0172633105411935,40.46257129789493,6.708466725402196,moderate
2021-09-27,2021,9,19.25635281464636,3.1819975828694345,10.635136130738289,51.59922255494247,24.198628906757005,38.23879888318926,14.083183371169099,2.0074414875868642,23.328819355733934,5.0,low
2021-09-28,2021,9,23.15519766676431,1.541890926338041,5.0,69.67719388950529,24.113633938338275,32.99844498855258,16.785882589074625,1.6717683317190548,22.530373466092396,5.0,low
2021-09-29,2021,9,14.487532170221469,1.6857512979633413,24.7226289213241,76.40542935074774,26.709106431589035,50.929649930827274,30.792511177407306,1.6167193079857192,37.23146884921496,5.0,moderate
2021-09-30,2021,9,22.24485555621076,0.5853652570372974,5.0,71.23078201656182,24.932828559880594,37.5072095295253,16.96100085385037,1.2644881639581018,38.2065106845942,5.0,moderate
2021-10-01,2021,10,18.74282579064718,1.1605018205062052,5.0,68.86871947484259,26.63032692116343,36.86689951370366,15.370404701671363,1.4615164816512296,23.910785286017923,5.0,low
2021-10-02,2021,10,15.720892406404882,0.6182184372074155,22.65101749910197,32.007836365541756,26.831502365707298,49.26727819533079,13.851728037787609,1.1008273675833966,44.07963639928637,5.0,moderate
2021-10-03,2021,10,20.001563819078584,1.4603787441476528,12.094417150437485,47.327867429401635,31.144163862390066,41.97309586127378,10.411251009999408,1.5773633523644106,26.191546072166677,5.0,low
2021-10-04,2021,10,19.158825669490195,3.7102912400684485,5.0,62.43236022984074,23.688815519783116,42.01570006308674,14.441359096541854,2.299151300275151,24.41390009651105,5.0,low
2021-10-05,2021,10,16.70396317237117,0.1,13.54359475265288,48.100782950214466,21.764110067873826,53.9859872427284,15.844761091256212,1.24864585370021,33.81083336906949,5.0,moderate
2021-10-06,2021,10,18.653578214535404,0.1,13.832686406150053,81.94592220513731,25.275060812253685,46.832241798377375,26.29854157028143,0.8366044482710054,61.15996498231562,5.0,high
2021-10-07,2021,10,17.22439816956078,3.38902895390324,10.264494019463164,79.58385819842043,22.076775718703086,46.06892004326256,24.59172240868182,2.326243790916009,23.972429460571565,5.0,low
2021-10-08,2021,10,18.653685756438794,1.3623755041281207,16.949609991031117,70.5166097685108,28.873493739213814,44.04533682332303,22.704987730502793,1.388609463444161,28.267815941799608,5.0,low
2021-10-09,2021,10,20.22896817910832,0.8010268170511312,23.338559509184076,47.29074688205703,23.519159346118617,40.97459776337169,21.13820338393623,1.405973902824572,27.752211809965655,10.22820805328626,low
2021-10-10,2021,10,22.92673762089181,2.8425636054321446,5.0,55.74318012715561,22.610510206757823,35.57767525487214,12.585383451463441,2.0873107364806325,22.853435215782074,5.0,low
2021-10-11,2021,10,14.378042169836572,0.8591196372301321,8.006537750178355,72.24339656778082,22.82896005847758,43.2400172480365,20.216406310024308,1.2658478469488714,27.944814242857603,5.0,low
2021-10-12,2021,10,24.410103636681526,3.768669286238066,5.0,79.04017554761315,26.33108853100886,28.790140520453907,19.065071602710614,2.6354479462529596,23.25908027047022,5.0,low
2021-10-13,2021,10,12.070992162563087,2.3829895506614545,30.59501963460144,67.0251779912615,23.632805351247704,50.02162190139408,32.71081265137099,1.9576104090162147,47.635498346797085,5.4677657826724,moderate
2021-10-14,2021,10,17.38491434278946,0.9764295847442123,9.690783152268212,83.11983738573946,22.1085575628557,52.14459318316062,25.442101230698082,1.46806850078808,36.567043391308424,5.0,moderate
2021-10-15,2021,10,19.515023108272636,4.143564033072382,17.838527535886687,73.20785725932684,28.954448660219683,40.76270156178556,24.188291041991885,2.5102267227513333,25.515534224092267,5.0,low
2021-10-16,2021,10,18.499663474759018,0.8212354178598977,5.0,46.94051943605874,21.31206370430968,42.334035607132044,10.088753135681202,1.1177716255548331,23.732027702400877,5.0,low
2021-10-17,2021,10,15.692047888220646,2.4323371514675767,21.313229263701274,32.29938911287968,23.906820261834337,53.96148130608075,14.400316093088263,1.9890160548930507,30.484400444377194,9.43966928075609,moderate
2021-10-18,2021,10,16.836109073440035,1.895135270539238,8.062840750328762,72.86955854301709,25.67398164192391,49.072184025681295,19.19190023890392,1.7102271548914854,25.68042395140182,5.0,low
2021-10-19,2021,10,15.878702732622436,3.0926690098103222,29.058266418102285,61.68045082505549,18.737415949247897,43.4236814163346,32.044193783374354,2.331032804792221,42.29100427354901,12.259999323035956,moderate
2021-10-20,2021,10,15.48377176616529,3.39942360810225,32.23069340993172,63.617172734715055,24.984003201716042,49.58117530179952,31.973159732833672,2.3477831753415175,42.827265698501314,20.317503075003934,moderate
2021-10-21,2021,10,19.691794979299832,1.5594827539331746,5.0,61.846243716838785,20.287167547089282,39.00221617940845,15.766959904703397,1.6545544024584644,28.087700857073134,5.0,low
2021-10-22,2021,10,18.10215221091879,0.6128821702360694,5.348162385434381,59.33765068100775,25.827603136688378,35.452600692948394,12.622061877375291,1.0016454886032413,30.48582469630051,5.0,moderate
2021-10-23,2021,10,14.837521598904953,2.065295475536758,24.782899098576017,66.24771403016962,20.375588951482165,47.90607131622308,30.126569296466805,2.1093837311568415,39.4679822823912,5.877546031449018,moderate
2021-10-24,2021,10,19.497256243650746,0.6968562823963512,5.0,58.31339061988403,25.24368761000574,40.18833465388603,12.300027292456827,1.2541062152037359,32.62098020935285,5.0,moderate
2021-10-25,2021,10,17.599657918481164,3.9234067303809015,10.637565460339182,89.20367502144262,26.382298662093586,44.70599792188222,26.263669408783265,2.6740007377032406,23.968849264001662,5.0,low
2021-10-26,2021,10,18.992780721908268,1.6688540446680298,7.721155559568608,57.77104980444436,25.54613821472457,34.80472529341527,13.742856348649063,1.542127867334268,23.880715788973582,5.0,low
2021-10-27,2021,10,18.316684786715413,1.0647383971273814,5.0,70.71253749910892,23.610448495501455,49.46162138446347,17.374686301712465,1.4720968441835538,23.022743888224994,5.0,low
2021-10-28,2021,10,13.811623463638274,1.7232967936603398,20.36023937215042,57.06492374795904,22.05493758488131,53.10391308553861,23.28215699048685,1.4938920029354241,38.56761863164995,5.0,moderate
2021-10-29,2021,10,14.486120232895605,0.1,13.266877225247613,63.04305122802936,20.9096273989009,52.31830087093249,21.27920579671582,1.1078101757389507,43.57880209337266,5.0,moderate
2021-10-30,2021,10,18.273882745753887,0.33418816580511135,5.370310556417102,35.81873016583425,26.939772347771395,45.80066615104063,3.9043598632159746,1.0802791536641698,14.820041459642614,5.0,low
2021-10-31,2021,10,17.725774926483545,2.9405105799290254,22.234618711541646,57.395840064415616,20.313734447983027,41.06291389221785,25.39986568345517,2.180582807561945,27.51594623406472,5.0,low
2021-11-01,2021,11,15.691985867145405,0.7120741122644889,5.717980177902437,66.0377032189824,19.184377320154887,51.75941095794359,18.196913448210722,1.3895257494253104,25.719638451288986,5.0,low
2021-11-02,2021,11,15.96410511403789,0.24483180392214732,21.595378708889086,80.68379333694017,24.17287594185811,47.04359551902573,31.398529654870813,0.913051674885817,51.045074985259404,10.499685233624252,moderate
2021-11-03,2021,11,19.29999800865141,2.146330171299397,5.0,76.04120889588518,19.667425691512292,37.05707667773094,21.014081552379277,1.7558583089278395,32.02294191806565,5.0,moderate
2021-11-04,2021,11,13.544660556136243,2.926857525933363,18.90026726169271,93.03638752104789,19.08262177647139,57.06898424327726,36.260729553054894,2.2393416525363605,33.77163021792223,5.0,moderate
2021-11-05,2021,11,16.810573057234308,2.368865478577311,19.296542525327922,55.20555776860276,17.476921308260867,54.47510856809356,24.000083271756722,2.2622794126129366,27.672504143141126,5.0,low
2021-11-06,2021,11,14.410188413260718,2.7039303626260516,21.69493932339932,57.59233239786799,20.23190912375378,55.92173235825558,25.154667793774156,2.060859794851199,24.04111185127509,6.47491098563275,low
2021-11-07,2021,11,14.208832676827363,0.6035125795897485,24.042822285687837,56.464408704007276,21.303418500401374,57.355455936681956,25.803839206919022,1.3300754495244893,41.644970587990905,8.664127711767822,moderate
2021-11-08,2021,11,18.000987114800335,0.1,17.743009497262037,60.26621161972965,22.149822315347734,41.79467531462777,22.658710198219225,1.023954279521228,39.90628514040778,5.0,moderate
2021-11-09,2021,11,17.0214028221141,3.3205762187556047,9.796025879248166,80.0713333647316,24.141546878856794,38.5648151455067,23.528687403681808,2.6195673267156865,23.73263679853821,5.0,low
2021-11-10,2021,11,16.823944107561847,1.1360734682612985,8.042245855033396,73.36144963026229,22.73353977063066,54.438010573863146,20.673874279579714,1.192346137259731,35.31136179410606,5.0,moderate
2021-11-11,2021,11,18.135925180162058,1.227040674846529,5.0,67.72523740046593,20.443623973589688,54.373539050667276,17.754202302047712,1.5050094266390153,30.626056354046643,5.0,moderate
2021-11-12,2021,11,14.116434552407956,3.1270604579603845,13.105629379148478,61.760645130280004,20.283265493785574,60.65787785355091,21.007415419841003,2.0069925781498448,26.222008010583192,5.0,low
2021-11-13,2021,11,15.931126128736787,2.206325328522161,38.76494008062784,37.80890548550814,22.268195085788793,47.272592821880316,28.409640183730986,1.506544395828357,31.231792723007896,15.923092822969828,moderate
2021-11-14,2021,11,12.784270879141749,2.0919694437206684,32.99675944803991,65.49812095785926,24.413603112887472,50.10143237224393,33.38611457567732,1.8814070854559397,48.93812047994752,12.249337274221975,moderate
2021-11-15,2021,11,14.515384319953137,4.149392907399019,7.902944270452988,70.00682818957483,20.83134698385611,46.73774100700526,20.265197499410384,2.6806818323817265,23.57877599270297,5.0,low
2021-11-16,2021,11,12.978331414840147,0.7860834477353774,11.97450780895107,77.82130001531459,18.899907918988106,47.02900804928143,26.515926517633652,1.2717078384328206,43.078568700641924,5.0,moderate
2021-11-17,2021,11,13.483736587168389,2.6790559138096257,25.145587025826966,62.09100618332447,17.18202590690189,53.79888641617932,30.344572072845246,2.055693252017887,40.815387347284634,6.905089756324777,moderate
2021-11-18,2021,11,14.80037283766005,1.641830975433771,22.377186284873606,62.201470537783614,15.67680234122108,59.46756954756016,29.26112471984262,2.121477305284197,51.42401449041897,9.827011760273319,moderate
2021-11-19,2021,11,10.380610435603863,1.903916153495194,33.439544593529256,80.81984809249943,21.86153608721747,60.45434388231028,40.18495957892095,1.7228401906933626,43.09984514179893,12.740539411722681,moderate
2021-11-20,2021,11,18.931075919142746,3.424378024782195,5.632663853713554,31.504237884484677,21.44553064765731,43.86324747962733,5.037225973037655,2.4462698641003895,22.222006786102455,5.0,low
2021-11-21,2021,11,9.452828177602399,2.2086470643131606,30.36429547597081,40.847862320947286,21.29115751040457,70.08176283079577,24.452522992030516,1.786054102783182,33.418841924431,14.449913599918283,moderate
2021-11-22,2021,11,8.643659573842744,2.254642769490765,36.01388725866799,70.34027411072232,19.019209504448785,62.96347237838396,39.469478379885054,1.9461419940523965,44.12589974116693,22.337733280672353,moderate
2021-11-23,2021,11,15.574336700134854,2.9055518731968104,16.751302300009524,71.11372601840053,23.470807637370797,59.9141165433013,25.21628716462952,2.1264856980203812,27.551517029955114,5.0,low
2021-11-24,2021,11,14.287259587676264,1.190864742270537,5.0,68.20906714983843,17.641204104401762,62.528500944599486,19.184631655462656,1.4147681244987553,28.197549438258363,5.0,low
2021-11-25,2021,11,13.595442771034065,0.6324276799892381,19.172996027813284,73.95819781095923,21.801710478186283,53.434469210322646,28.537046936730537,1.525805851825744,40.203494255852696,7.1109824319115855,moderate
2021-11-26,2021,11,13.417532110240419,0.3967826626963946,14.644918250316438,76.92855755817811,18.66085096707102,51.59375803737502,28.046809072886063,1.3352908095562086,35.96306958545833,5.0,moderate
2021-11-27,2021,11,11.303824450216467,0.1,28.142130225726927,52.3463754545933,16.792085013259662,62.61777644147534,29.05717779986331,1.0605119971098846,58.38937814150771,21.54997782565922,moderate
2021-11-28,2021,11,8.455584637591308,4.141347291013341,57.743110426849015,35.14196191332174,20.23371404866062,63.66008908470484,40.72753712521718,2.310907126013742,43.46856762105892,34.49845384888685,moderate
2021-11-29,2021,11,11.180315461275544,0.3623124034176153,29.98906467060557,67.15844902071203,19.522993178297284,53.62052989985712,34.21300226290905,1.0907735778791605,61.103713241199706,9.389803897916593,high
2021-11-30,2021,11,8.725799356693589,1.4333111196026778,30.67726411888684,81.94762861876937,19.201988687159048,71.209434682889,39.98099678462415,1.9787785825018338,44.306231235676094,20.018605950507293,moderate
2021-12-01,2021,12,13.485913031535144,1.3796781027195908,28.65962943698016,78.94647187573872,18.210963458903503,60.41322826700808,38.06509073403908,1.5172719910918802,46.348022382403165,20.700350689077148,moderate
2021-12-02,2021,12,9.921595957884174,2.0941624000796293,34.05751320296328,56.27140548518936,17.688627506841666,62.950046911472626,33.87249312366365,2.0031475958399003,42.494582323089126,16.566720093923387,moderate
2021-12-03,2021,12,7.68749432235855,2.7179570465954384,39.14202011771836,73.51479900352201,24.801770905891384,60.7731887221703,40.01169582009852,2.3034741789310655,37.61073893250343,14.941028593840695,moderate
2021-12-04,2021,12,9.000108640812247,2.7858122464829824,37.354533143694745,25.217747506251897,21.022991740397874,58.05212973412613,23.646311887410704,2.1471694859715895,31.682954282648918,16.81490415775748,moderate
2021-12-05,2021,12,11.002462405594219,1.068092243763652,43.94619250465078,45.469349020603694,19.471537387262657,60.33072914978848,35.71710546096611,1.300963652725238,49.80135444964537,26.082802594927557,moderate
2021-12-06,2021,12,7.87107732686563,1.5821453549452644,26.27519920022859,88.97767016745976,17.470606629008127,64.18427470837045,40.359291055705846,1.2675612922106727,59.90003658313185,16.082522705789433,moderate
2021-12-07,2021,12,6.893413490823622,2.137054308323944,41.55552288743258,60.521072827310135,19.988200499725775,67.12902565947998,39.198775141513124,1.9574462046209211,37.48493255723944,23.454491239165844,moderate
2021-12-08,2021,12,9.888260663182486,1.5151521634445775,22.86829930219148,61.65676954508418,18.35165018642998,67.35564231629856,28.18602130331044,1.4838474649542988,50.625656523583565,8.382292217315703,moderate
2021-12-09,2021,12,9.688583868588374,3.758370914617827,35.22264149926705,77.6402978157286,16.70668438770728,66.35101207621837,42.55081323556031,2.529770933630285,37.6782530228178,24.055686011814355,moderate
2021-12-10,2021,12,7.228760836925113,2.435047701639994,29.57860581579846,54.571984847903536,15.547298993401006,74.98743956125281,31.330003930004782,1.786546029717593,49.85362189635961,13.158958972942255,moderate
2021-12-11,2021,12,7.131863212576008,2.744394630541937,33.83140745971931,38.67244970114961,16.04472976153775,63.356784815446495,28.30564385152793,2.057972221146245,43.82479017889696,21.47486806748823,moderate
2021-12-12,2021,12,9.036057897533249,2.6749993908560628,30.04913594226363,50.96441137581753,6.605312863582784,62.40471478199329,34.39709155539524,2.075057614577583,34.8330185470823,18.081944331501216,moderate
2021-12-13,2021,12,3.790187973314418,3.305043094536411,53.33106382147163,63.65714152310597,16.57717001606492,79.45649493600885,49.48546450981444,2.362306274971209,46.90087685389002,33.43380469011484,moderate
2021-12-14,2021,12,3.706246427671891,2.13175981300058,53.082019482359584,67.64030012789028,14.30843655200355,78.08664956418629,51.73862125989374,1.6854805970973699,81.24384352939536,32.20304607660611,high
2021-12-15,2021,12,5.567226664632208,0.37631672903032176,31.1161943268484,77.44185710315034,20.38014276850658,79.41400325074724,38.159112052726115,1.3300633339263315,71.49548687200009,12.923665630271767,high
2021-12-16,2021,12,6.875925340918825,2.430438051525699,38.249659535701724,74.21546083536562,15.488254542480568,70.97564777949893,43.86797544646783,1.8826410029004839,52.80794460984029,19.43357131068717,moderate
2021-12-17,2021,12,8.242543979519612,1.1877925766143038,28.717001213207595,72.66818396295402,11.691294143666445,75.10694876558462,38.83883281096894,1.2239466115777349,64.95258446055573,21.07151996279525,high
2021-12-18,2021,12,11.52935261351292,1.3539945536508733,16.108579180815028,41.60877720729961,14.936429506502535,61.33551325888728,18.31225521215849,1.5252443084658298,30.347810291363178,5.0,moderate
2021-12-19,2021,12,9.469694906941802,2.7111848951426936,29.589626329250525,48.700611152689554,11.775566775925608,68.47750844267134,30.979465968287656,2.089630254411046,40.67800524228177,13.343507348780255,moderate
2021-12-20,2021,12,6.21036312738413,3.5129953441678903,37.00622987389312,68.76267319900244,16.162037844866077,68.71962638583264,40.84806800749165,2.42928655264292,40.14977117741117,28.15762774636724,moderate
2021-12-21,2021,12,6.42668458023757,2.0723774407480073,58.347020440170255,74.57805609925785,15.442619762973152,69.9327299828973,57.078704027513,2.033270836851965,50.53064848956609,39.95034570725844,moderate
2021-12-22,2021,12,3.26985257769706,2.4375294924574544,50.28904715864292,65.03067974882022,17.271386119666875,81.36104634826386,47.676494811354885,1.9395444714726027,52.26737337725921,19.540637514376613,moderate
2021-12-23,2021,12,6.015822841221271,4.129942628389596,28.93950289091292,68.17431025620459,11.853489832581673,78.83008060227849,37.33761504410325,2.6340341077005225,39.92497684956091,13.516847295052239,moderate
2021-12-24,2021,12,4.999583085433193,2.396813784945136,37.98285025304948,60.10042207447986,14.156656790512447,76.64710195860074,39.35350483481952,1.7932478567930903,47.12850212131625,14.160851944282665,moderate
2021-12-25,2021,12,6.628247595553935,5.250819326835773,46.60044737455034,44.64992389993764,9.78834454250315,69.00199643010825,41.513009114309476,3.223410756167494,37.132559891901614,26.253400486000157,moderate
2021-12-26,2021,12,2.9733290399120635,2.8285589403211753,64.27421958317925,36.88999136371155,15.817002571248336,84.34535125983518,47.57208854930381,2.1590699357401855,49.55942342708089,27.743104736824108,moderate
2021-12-27,2021,12,6.808449179685024,0.1,25.291010552883773,58.85953549838007,15.098621572121623,58.06151852329354,30.245614576352743,0.9769958409058757,60.636949061887236,10.870988817826248,high
2021-12-28,2021,12,9.644532583745535,3.0970021880179903,15.8492734595238,72.58661147855388,14.859344933697548,55.670855808225454,29.02063654602043,1.9530996711873765,42.711419438960206,5.0,moderate
2021-12-29,2021,12,4.516520525922681,2.672266650811008,58.67642008816755,72.1273977585766,13.207191236815202,77.47182596131204,57.441026216243884,2.2855684895826665,59.61849262675864,37.643340474903816,moderate
2021-12-30,2021,12,5.8450604887739095,3.7846968891211388,43.50426219703245,77.82873734948572,14.27758977443061,71.21140870596302,49.092913101897324,2.3297267609800474,50.55008251630164,18.988916725028936,moderate
2021-12-31,2021,12,6.508180989855787,3.067154296283984,31.7832056703496,65.68874430424901,17.67780817052783,72.70957007793808,35.69513051547687,2.138170017108138,47.722188202016326,15.330147580186443,moderate
2022-01-01,2022,1,3.032670541575145,2.115752059045789,51.69535633504162,49.08052846836756,16.841660526567836,77.65016242069439,43.20141934475017,1.9000525002797162,58.45402512239122,28.69102187551599,moderate
2022-01-02,2022,1,4.708011279660024,0.8355167100984848,22.143989888714916,50.50797572273663,17.945713746320898,76.49710365776731,23.99581374477811,1.154722994746891,58.44308227120024,13.642947404130123,moderate
2022-01-03,2022,1,3.8737912896093003,2.076828078646154,45.342525828754034,74.44773807831595,14.1049661751757,71.40564505789358,49.18211533727164,1.6067047647204902,65.76974828016218,32.59983873096017,high
2022-01-04,2022,1,3.930260193255905,1.3302120661231929,47.79691889960492,61.743463171978576,14.592910363212845,78.20585800523547,46.11139973148991,1.2134926890441775,77.90930039912817,31.6926164051384,high
2022-01-05,2022,1,1.1204168171517113,1.677581456315858,59.59311907342337,71.49363482271188,17.326311686545015,86.50715564330417,55.96145932672909,1.7791821254621887,66.83939714841294,34.72522833915017,high
2022-01-06,2022,1,3.316246031546905,3.104062101495772,38.598217302792435,73.64140296054661,20.18073023074745,82.80701175025298,41.782003679170046,2.1598469038893606,47.98249088690458,26.799819442761773,moderate
2022-01-07,2022,1,4.541093087041984,4.4253902958562765,44.33276457362191,70.07178466907942,15.93707270499998,84.07736668175114,46.169738889782046,3.2092466322135103,45.923500944774865,19.068895966357157,moderate
2022-01-08,2022,1,7.206083071336323,2.9190190214515677,29.581395313182494,24.135223416289154,15.836127285356293,69.36710946057202,20.548977870859492,2.018454348735996,39.62544915976491,8.653748323954073,moderate
2022-01-09,2022,1,5.537247709498409,1.0344261422932213,43.19995077164851,46.6048962397348,15.1622069591892,73.18761047333939,37.56868855384357,1.2755528034029502,68.77226501097759,24.483727199585527,high
2022-01-10,2022,1,8.92705179008709,3.0272388524729985,25.519599945878078,92.12531039397243,14.61865033542738,56.74462374093916,42.25320595176878,2.1260865954463894,37.01682714681459,20.846527227379347,moderate
2022-01-11,2022,1,-0.02512600854174929,3.9540532914362347,51.79800830807261,66.39960731243018,16.9490116005618,81.39822021309973,49.28151273934495,2.6180915148452675,57.5074523070447,29.564644803293206,moderate
2022-01-12,2022,1,4.7046904043745785,1.8108786778323078,35.27175083074172,62.719229021446786,11.414667476307852,72.68427074034285,39.741767833149964,1.6538209703151265,47.21472472404086,20.01349841206524,moderate
2022-01-13,2022,1,2.450021937580405,2.406455750671585,54.084035090638245,73.73348559711398,19.59281533030464,83.86154949870489,52.14457586926767,2.054432132369011,65.63277173379007,24.998977228379125,high
2022-01-14,2022,1,8.283183387447076,2.609688597373878,41.15965046463563,73.12378210466572,13.598545262106668,62.72199092716829,46.22775117069816,1.897087180451253,51.18379428784637,27.854183558504904,moderate
2022-01-15,2022,1,-0.8957751781669598,1.6750920816270316,55.362473385758086,56.92735165416414,17.606643521229838,89.95240549071147,47.98719119514677,1.4627980748812757,82.21220921422572,36.53123829602106,high
2022-01-16,2022,1,-1.1730796186286936,3.4199273716037055,58.238603006251964,32.42131844091112,11.478409131079735,86.57266657616624,44.03726929939679,2.0982387377301164,50.433463146346895,41.09604849474875,moderate
2022-01-17,2022,1,-0.6334504216363466,2.521979952164414,44.99489473702252,77.31380252574992,17.143793320551755,84.50775035202616,48.591805468828824,1.6752558556751864,77.18279122609923,22.657391701101567,high
2022-01-18,2022,1,-5.38658893427873,3.1957821828855044,66.06905915164253,75.90422061251464,17.003415688985736,97.0949655010795,61.85982860290419,2.2006025202329433,68.36882364291691,38.223259445747004,high
2022-01-19,2022,1,-0.7700137572325172,1.6526693218726136,56.52339745674734,68.57853463059453,15.991982305859162,83.73824840464734,53.54630342995724,1.6159206818900624,75.78338766310355,29.22406793801104,high
2022-01-20,2022,1,-1.6461585626042945,2.2181103233396913,80.08174113475054,73.3868731792169,11.70941395298129,85.47636259726612,72.4693010714722,1.792528575213399,89.1800019370815,54.542088881615996,high
2022-01-21,2022,1,0.9082960969408118,3.6353943983969037,43.83352355145466,80.29457481598357,15.296240183387722,73.47781905777964,49.7115834115153,2.6406686289368357,42.53305299508326,20.905393254783124,moderate
2022-01-22,2022,1,1.3101967784093609,2.346682059319982,63.4379259639961,53.72315380028451,10.854938821695068,79.87779605085996,55.15303323693426,2.122877355169213,63.96524730626416,37.44130904115239,high
2022-01-23,2022,1,5.7432453027957635,4.892044554131057,48.616756930737054,33.569806879262714,13.5039875556682,68.96501960310569,37.27353001267035,2.9065973735357473,46.927213429172404,28.015811052575987,moderate
2022-01-24,2022,1,2.7978484870484723,2.3657840310913247,50.25047001829991,78.20158186755485,17.210386779941246,75.26482838174796,52.28868511456558,1.6772254454577356,83.83743110964691,27.126034423017447,high
2022-01-25,2022,1,-1.95019972568628,3.140674472796093,73.94446318777676,69.35311394967482,16.373865148963002,90.37480470946001,64.96925163740772,2.1712640229101794,75.27112604900411,45.119500701063245,high
2022-01-26,2022,1,-3.0786592136050053,4.015905358044228,65.67349181486742,70.72874098015515,13.892702827988023,94.06621003388356,61.19111275012352,2.516388934130132,70.96610970000918,44.1745458345176,high
2022-01-27,2022,1,0.9306037393695046,1.2205316196454814,55.786764216919664,70.73196991001694,10.78795212627313,83.11364429659874,56.163007752680805,1.3896424035164838,90.61993359094195,36.762288308154304,high
2022-01-28,2022,1,-4.665356179900691,0.8353970081889504,66.23842522561137,68.4975701120174,15.516216004156943,99.2408595480289,60.04682873398285,1.2295009676908435,119.14505241424773,40.76808679508558,alarm
2022-01-29,2022,1,4.632500011054038,1.1433923882821342,53.207301031713925,56.91707497107065,13.506580141003223,76.68630960483294,48.427760847037334,1.3593375209541325,73.34563444151823,33.88423741652976,high
2022-01-30,2022,1,2.5215539916014604,4.515100924112619,57.46786889148341,44.16282040150788,6.358414563173395,76.97730026944856,49.949815366563946,2.748059127260383,49.81218975207499,35.95558622260733,moderate
2022-01-31,2022,1,-2.576807870038308,2.363590259162816,56.436601375126074,58.80453871616831,15.540155384179393,87.35469588551238,50.272309521610126,1.850104938842793,73.02078928251149,34.97848783489356,high
